Fold	Prediction	Truth	Proj&Col
1	0.0	0	656447
1	0.0	0	387233
1	0.0	0	475769
1	0.42	1	1012590
1	0.01	0	344662
1	0.0	0	317266
1	0.05	0	417460
1	0.0	0	893554
1	0.0	0	528760
1	0.0	0	989088
1	0.0	0	453904
1	0.02	0	447437
1	0.0	0	971977
1	0.03	0	554684
1	0.0	0	870058
1	0.0	0	792951
1	0.01	0	884761
1	0.01	0	855464
1	0.0	0	531685
1	0.01	0	615358
1	0.0	0	780003
1	0.01	0	342480
1	0.0	0	842736
1	0.01	0	489695
1	0.02	0	840895
1	0.04	0	474825
1	0.03	0	641797
1	0.02	0	508797
1	0.0	0	761427
1	0.02	0	285798
1	0.0	0	274249
1	0.03	0	296380
1	0.0	0	863563
1	0.03	0	737791
1	0.01	0	79553
1	0.0	0	783914
1	0.01	0	776896
1	0.0	0	531457
1	0.06	0	523368
1	0.0	0	240896
1	0.0	0	904392
1	0.0	0	603217
1	0.0	0	725870
1	0.01	0	907376
1	0.0	0	420030
1	0.0	0	923027
1	0.0	0	235331
1	0.03	0	681902
1	0.0	0	764715
1	0.01	0	681864
1	0.0	0	510924
1	0.02	0	716516
1	0.0	0	564492
1	0.0	0	650311
1	0.02	0	632914
1	0.0	0	566450
1	0.01	0	957314
1	0.0	0	493818
1	0.01	0	360815
1	0.12	0	310000
1	0.01	0	882061
1	0.0	0	803470
1	0.0	0	298852
1	0.0	0	565678
1	0.02	0	558893
1	0.01	0	308214
1	0.0	0	521712
1	0.01	0	739158
1	0.02	0	757410
1	0.01	0	841983
1	0.01	0	890663
1	0.01	0	648415
1	0.0	0	257358
1	0.0	0	556250
1	0.0	0	594951
1	0.02	0	674580
1	0.0	0	481738
1	0.01	0	752588
1	0.0	0	484873
1	0.0	0	623630
1	0.01	0	706021
1	0.01	0	231063
1	0.0	0	326313
1	0.0	0	688922
1	0.0	0	255049
1	0.0	0	612310
1	0.02	0	675222
1	0.0	0	610080
1	0.0	0	770616
1	0.01	0	694911
1	0.0	0	551470
1	0.0	0	785535
1	0.0	0	785486
1	0.05	0	231661
1	0.01	0	492821
1	0.0	0	856705
1	0.0	0	579052
1	0.0	0	694908
1	0.01	0	432959
1	0.0	0	495898
1	0.0	0	803375
1	0.0	0	421898
1	0.0	0	146017
1	0.01	0	475732
1	0.0	0	580290
1	0.0	0	541547
1	0.0	0	681319
1	0.0	0	782971
1	0.0	0	397429
1	0.01	0	514717
1	0.01	0	603084
1	0.01	0	402056
1	0.0	0	649909
1	0.01	0	1005202
1	0.0	0	339987
1	0.01	0	656549
1	0.0	0	588429
1	0.0	0	239979
1	0.0	0	473839
1	0.0	0	741818
1	0.0	0	448419
1	0.01	0	762711
1	0.0	0	611060
1	0.0	0	754154
1	0.0	0	309858
1	0.0	0	427330
1	0.0	0	356428
1	0.0	0	401801
1	0.0	0	702118
1	0.0	0	779418
1	0.01	0	706566
1	0.0	0	389702
1	0.01	0	667060
1	0.0	0	851762
1	0.0	0	432071
1	0.0	0	675892
1	0.01	0	128275
1	0.0	0	495901
1	0.0	0	742343
1	0.01	0	596758
1	0.04	0	528024
1	0.0	0	679212
1	0.0	0	673401
1	0.0	0	312386
1	0.0	0	682752
1	0.01	0	630915
1	0.0	0	434171
1	0.07	0	292776
1	0.02	0	805096
1	0.05	0	558331
1	0.0	0	593950
1	0.01	0	434013
1	0.01	0	295143
1	0.0	0	926611
1	0.0	0	707022
1	0.0	0	496431
1	0.0	0	205232
1	0.0	0	665475
1	0.01	0	319506
1	0.0	0	812678
1	0.0	0	707599
1	0.0	0	579890
1	0.0	0	398638
1	0.0	0	321048
1	0.01	0	432245
1	0.0	0	704364
1	0.03	0	886051
1	0.0	0	603415
1	0.0	0	644914
1	0.0	0	573659
1	0.02	0	485781
1	0.01	0	790453
1	0.01	0	473843
1	0.01	0	295364
1	0.03	0	280230
1	0.0	0	705958
1	0.07	0	488666
1	0.0	0	766855
1	0.0	0	218112
1	0.01	0	855664
1	0.0	0	261015
1	0.01	0	801472
1	0.0	0	902380
1	0.0	0	450389
1	0.0	0	665259
1	0.0	0	559087
1	0.02	1	666399
1	0.0	0	905445
1	0.0	0	673295
1	0.0	0	760502
1	0.0	0	788907
1	0.0	0	892020
1	0.01	0	755321
1	0.01	0	738364
1	0.04	0	798602
1	0.07	1	672701
1	0.02	0	847049
2	0.0	0	643487
2	0.01	0	276014
2	0.03	0	772258
2	0.04	0	637651
2	0.01	0	421151
2	0.0	0	719386
2	0.0	0	473659
2	0.0	0	341990
2	0.0	0	818329
2	0.0	0	993594
2	0.02	0	510403
2	0.0	0	846760
2	0.0	0	854948
2	0.0	0	785485
2	0.0	0	958094
2	0.01	0	261663
2	0.0	0	600202
2	0.02	0	800828
2	0.0	0	750648
2	0.0	0	986091
2	0.01	0	481993
2	0.01	0	280992
2	0.01	0	922755
2	0.0	0	606585
2	0.0	0	814541
2	0.02	0	739371
2	0.0	0	833336
2	0.01	0	752109
2	0.0	0	557665
2	0.0	0	295316
2	0.0	0	476993
2	0.01	0	268059
2	0.02	0	206428
2	0.0	0	771412
2	0.0	0	648120
2	0.0	0	704829
2	0.01	0	633810
2	0.0	0	341466
2	0.0	0	255448
2	0.0	0	761082
2	0.01	0	486816
2	0.0	0	383338
2	0.0	0	512873
2	0.0	0	176410
2	0.0	0	938090
2	0.0	0	761199
2	0.03	0	701412
2	0.0	0	736437
2	0.04	0	479528
2	0.0	0	731665
2	0.0	0	598431
2	0.0	0	658513
2	0.0	0	901158
2	0.01	0	784971
2	0.0	0	305907
2	0.03	0	833037
2	0.01	0	649209
2	0.0	0	430418
2	0.01	0	326111
2	0.0	0	215253
2	0.54	1	743809
2	0.26	0	523380
2	0.03	0	350311
2	0.0	0	395929
2	0.0	0	326603
2	0.0	0	345199
2	0.0	0	667045
2	0.1	0	853380
2	0.0	0	955033
2	0.01	0	889504
2	0.0	0	756028
2	0.0	0	821645
2	0.01	0	610834
2	0.01	0	607092
2	0.0	0	516890
2	0.0	0	798975
2	0.0	0	418848
2	0.02	0	345193
2	0.01	0	797951
2	0.0	0	531933
2	0.03	0	237513
2	0.01	0	305666
2	0.02	0	735728
2	0.03	0	807715
2	0.08	1	433178
2	0.01	0	736056
2	0.01	0	788771
2	0.0	0	318380
2	0.01	0	601314
2	0.01	0	505335
2	0.0	0	488269
2	0.0	0	608900
2	0.01	0	387681
2	0.04	0	774974
2	0.05	0	408232
2	0.01	0	529684
2	0.0	0	769185
2	0.0	0	412929
2	0.01	0	382445
2	0.0	0	922046
2	0.0	0	505872
2	0.0	0	933206
2	0.0	0	824427
2	0.0	0	688224
2	0.0	0	490880
2	0.0	0	521963
2	0.0	0	866849
2	0.0	0	903880
2	0.0	0	647400
2	0.02	0	627349
2	0.02	0	735940
2	0.0	0	812499
2	0.0	0	541225
2	0.45	1	657259
2	0.0	0	594408
2	0.0	0	634109
2	0.0	0	415060
2	0.0	0	556857
2	0.01	0	523786
2	0.0	0	602808
2	0.01	0	294522
2	0.01	0	448774
2	0.0	0	841188
2	0.03	0	284854
2	0.0	0	648706
2	0.01	0	389131
2	0.01	0	259163
2	0.01	0	862122
2	0.0	0	607042
2	0.01	0	599161
2	0.0	0	308287
2	0.04	0	516420
2	0.0	0	449060
2	0.0	0	144843
2	0.03	0	632610
2	0.0	0	694646
2	0.0	0	664368
2	0.0	0	393854
2	0.02	0	529360
2	0.0	0	240673
2	0.0	0	763010
2	0.02	0	862711
2	0.0	0	540266
2	0.0	0	687244
2	0.0	0	872157
2	0.01	0	515481
2	0.02	0	479765
2	0.08	0	304502
2	0.0	0	945459
2	0.0	0	552644
2	0.01	0	816447
2	0.01	0	420975
2	0.0	0	912646
2	0.0	0	290630
2	0.03	0	377595
2	0.0	0	663401
2	0.0	0	607447
2	0.0	0	762343
2	0.0	0	287562
2	0.01	0	869449
2	0.01	0	832589
2	0.0	0	823674
2	0.0	0	728925
2	0.01	0	325833
2	0.01	0	482310
2	0.0	0	844894
2	0.02	0	707879
2	0.0	0	733489
2	0.0	0	562258
2	0.01	0	828147
2	0.0	0	540246
2	0.0	0	547719
2	0.0	0	230454
2	0.0	0	987987
2	0.0	0	284109
2	0.16	0	673437
2	0.03	0	553346
2	0.0	0	700973
2	0.0	0	606471
2	0.0	0	613843
2	0.0	0	451492
2	0.02	0	227208
2	0.01	0	292066
2	0.02	0	237519
2	0.0	0	950464
2	0.0	0	542674
2	0.0	0	793025
2	0.0	0	825748
2	0.01	0	590965
2	0.01	0	868757
2	0.0	0	769089
2	0.02	0	374724
2	0.0	0	913180
2	0.0	0	561333
2	0.0	0	422136
2	0.0	0	672933
2	0.01	0	613685
2	0.0	0	257773
2	0.05	0	779706
2	0.01	0	759198
2	0.02	0	687239
2	0.01	0	773655
2	0.0	0	247674
2	0.0	0	266045
2	0.01	0	644597
2	0.04	0	658114
2	0.0	0	232473
2	0.0	0	752168
2	0.0	0	471680
2	0.0	0	256179
2	0.0	0	358239
2	0.0	0	436235
2	0.01	0	862388
2	0.0	0	345197
2	0.01	0	291411
2	0.01	0	642643
2	0.01	0	994509
2	0.02	0	718774
2	0.0	0	646953
2	0.07	1	598161
2	0.01	0	824121
2	0.0	0	481581
2	0.01	0	559869
2	0.05	0	738165
2	0.0	0	669691
2	0.0	0	606047
2	0.0	0	445199
2	0.0	0	557840
2	0.01	0	163233
2	0.0	0	597049
2	0.03	0	522789
2	0.01	0	433844
2	0.02	0	504827
2	0.01	0	850439
2	0.0	0	277965
2	0.03	0	707605
2	0.0	0	595385
2	0.01	0	649487
2	0.01	0	932012
2	0.0	0	579354
2	0.0	0	844275
2	0.0	0	755253
2	0.02	0	304982
2	0.0	0	919057
2	0.0	0	646199
2	0.02	0	698086
2	0.0	0	506658
2	0.07	0	577035
2	0.0	0	233546
2	0.0	0	764592
2	0.0	0	868949
2	0.0	0	327287
2	0.01	0	658804
2	0.0	0	515740
2	0.0	0	628088
2	0.02	0	383372
2	0.0	0	316923
2	0.0	0	936195
2	0.0	0	491641
2	0.01	0	609094
2	0.01	0	748962
2	0.01	0	272794
2	0.0	0	662323
2	0.0	0	557353
2	0.02	0	575752
2	0.01	0	726874
2	0.0	0	414329
2	0.02	0	719160
2	0.02	0	783911
2	0.0	0	698578
2	0.02	0	267603
2	0.0	0	830837
2	0.0	0	495597
2	0.0	0	573100
2	0.01	0	431312
2	0.0	0	129797
2	0.02	0	575792
2	0.0	0	533229
2	0.0	0	811112
2	0.0	0	514834
2	0.0	0	314053
2	0.04	0	770195
2	0.01	0	607910
2	0.0	0	510388
2	0.0	0	721176
2	0.0	0	501808
2	0.0	0	397593
2	0.0	0	794179
2	0.01	0	819977
2	0.01	0	389258
2	0.0	0	296059
2	0.0	0	429023
2	0.0	0	777003
2	0.01	0	506045
2	0.0	0	276128
2	0.01	0	779152
2	0.0	0	521519
2	0.01	0	578860
2	0.0	0	631993
2	0.02	0	673821
2	0.0	0	551749
2	0.04	0	700579
2	0.01	0	685158
2	0.0	0	678957
2	0.0	0	667079
2	0.01	0	625337
2	0.0	0	699012
2	0.0	0	284330
2	0.01	0	316984
2	0.01	0	668068
2	0.05	0	266341
2	0.01	0	476141
2	0.0	0	454016
2	0.0	0	575200
2	0.02	0	289739
2	0.0	0	597874
2	0.01	0	757714
2	0.01	0	986903
2	0.0	0	767404
2	0.01	0	289651
2	0.01	0	741484
2	0.0	0	641562
2	0.0	0	804509
2	0.0	0	894231
2	0.01	0	838374
2	0.01	0	983280
2	0.01	0	339595
2	0.0	0	908757
2	0.01	0	681212
2	0.05	0	854379
2	0.0	0	563652
2	0.0	0	757415
2	0.0	0	766679
2	0.0	0	513314
2	0.03	0	338656
2	0.0	0	575036
2	0.0	0	491747
2	0.0	1	384140
2	0.0	0	697951
2	0.02	0	577107
2	0.0	0	679284
2	0.0	0	769428
2	0.01	0	826820
2	0.0	0	660458
2	0.0	0	775873
2	0.0	0	508736
2	0.0	0	874946
2	0.01	0	685770
2	0.0	0	899656
2	0.0	0	878506
2	0.1	0	436593
2	0.0	0	831835
2	0.01	0	629288
2	0.0	0	812938
2	0.0	0	339176
2	0.01	0	306694
2	0.01	0	238180
2	0.0	0	307589
2	0.01	0	589752
2	0.0	0	615805
2	0.0	0	437396
2	0.0	0	719841
2	0.0	0	637494
2	0.0	0	664189
2	0.0	0	951479
2	0.01	0	858990
2	0.0	0	821183
2	0.0	0	902278
2	0.01	0	688475
2	0.01	0	79473
2	0.0	0	942910
2	0.0	0	713795
2	0.0	0	926947
2	0.0	0	948386
2	0.0	0	953436
2	0.0	0	672215
2	0.01	0	911287
2	0.0	0	798018
2	0.02	0	670484
2	0.03	0	914841
2	0.01	0	613040
2	0.0	0	512902
2	0.0	0	802027
2	0.01	0	286001
2	0.01	0	844055
2	0.0	0	358077
2	0.0	0	133813
2	0.0	0	941807
2	0.01	0	667921
2	0.0	0	485782
2	0.01	0	609332
2	0.0	0	682431
2	0.01	0	297064
2	0.0	0	913191
2	0.0	0	576397
2	0.0	0	625889
2	0.0	0	614014
2	0.01	0	235876
2	0.0	0	804193
3	0.0	0	923343
3	0.01	0	793032
3	0.0	0	517674
3	0.0	0	675115
3	0.0	0	556609
3	0.01	0	759921
3	0.0	0	730036
3	0.0	0	701488
3	0.0	0	590696
3	0.0	0	970742
3	0.01	0	641888
3	0.0	0	662306
3	0.01	0	807523
3	0.0	0	721224
3	0.0	0	476304
3	0.01	0	578927
3	0.0	0	541848
3	0.02	0	379957
3	0.0	0	791536
3	0.0	0	858017
3	0.01	0	674361
3	0.12	1	478226
3	0.01	0	297366
3	0.04	0	258216
3	0.0	0	431361
3	0.01	0	518021
3	0.0	0	736094
3	0.0	0	534083
3	0.0	0	171944
3	0.01	0	705179
3	0.0	0	718555
3	0.0	0	862193
3	0.04	0	679819
3	0.0	0	819151
3	0.0	0	728070
3	0.01	0	551767
3	0.0	0	273294
3	0.04	0	847238
3	0.02	0	661341
3	0.06	0	491863
3	0.02	0	272617
3	0.0	0	843384
3	0.0	0	728702
3	0.0	0	777788
3	0.02	0	385196
3	0.01	0	725900
3	0.0	0	637599
3	0.01	0	644603
3	0.0	0	644334
3	0.02	0	288649
3	0.0	0	848994
3	0.0	0	830455
3	0.0	0	501907
3	0.0	0	489887
3	0.0	0	556613
3	0.04	0	747250
3	0.01	0	415996
3	0.02	0	957897
3	0.0	0	327371
3	0.01	0	795161
3	0.0	0	739709
3	0.01	0	546616
3	0.0	0	320734
3	0.0	0	780002
3	0.0	0	231664
3	0.0	0	748037
3	0.01	0	681548
3	0.0	0	336381
3	0.0	0	596753
3	0.01	0	751385
3	0.01	0	312813
3	0.0	0	758835
3	0.0	0	390452
3	0.0	0	381932
3	0.0	0	515484
3	0.0	0	573674
3	0.01	0	816905
3	0.01	0	634154
3	0.0	0	771536
3	0.0	0	685786
3	0.03	0	181310
3	0.0	0	855685
3	0.03	0	498994
3	0.0	0	248301
3	0.0	0	528920
3	0.0	0	870922
3	0.01	0	761085
3	0.0	0	746540
3	0.0	0	415182
3	0.1	0	695511
3	0.01	0	484720
3	0.0	0	431399
3	0.0	0	648121
3	0.18	1	381054
3	0.03	0	744755
3	0.0	0	602876
3	0.01	0	278149
3	0.0	0	762980
3	0.0	0	605252
3	0.01	0	187443
3	0.01	0	445720
3	0.03	0	672241
3	0.0	0	777929
3	0.0	0	865716
3	0.0	0	416128
3	0.07	0	631753
3	0.0	0	422166
3	0.01	0	929897
3	0.0	0	889770
3	0.0	0	431570
3	0.01	0	901872
3	0.0	0	284884
3	0.0	0	505843
3	0.0	0	660124
3	0.0	0	540857
3	0.0	0	881294
3	0.02	0	683222
3	0.0	0	521955
3	0.0	0	554098
3	0.0	0	681804
3	0.0	0	796350
3	0.0	0	884312
3	0.0	0	888377
3	0.01	0	415055
3	0.0	0	856637
3	0.0	0	953402
3	0.0	0	578094
3	0.0	0	796344
3	0.0	0	1011308
3	0.02	0	492490
3	0.0	0	170182
3	0.0	0	783935
3	0.04	0	810046
3	0.0	0	767694
3	0.0	0	807295
3	0.0	0	670241
3	0.02	0	391490
3	0.0	0	625387
3	0.01	0	433853
3	0.04	0	845531
3	0.0	0	269043
3	0.0	0	867728
3	0.0	0	809337
3	0.0	0	773749
3	0.01	0	870580
3	0.03	0	278856
3	0.01	0	851072
3	0.0	0	777916
3	0.01	0	516645
3	0.0	0	509778
3	0.0	0	657414
3	0.0	0	869549
3	0.0	0	610079
3	0.0	0	742263
3	0.0	0	317296
3	0.0	0	756232
3	0.0	0	517433
3	0.01	0	836322
3	0.01	0	633384
3	0.0	0	777945
3	0.0	0	544069
3	0.0	0	260526
3	0.01	0	434278
3	0.0	0	919922
3	0.02	0	202085
3	0.0	0	489235
3	0.02	0	794056
3	0.02	0	276078
3	0.03	0	941844
3	0.0	0	972006
3	0.0	0	474387
3	0.02	0	842417
3	0.0	0	692173
3	0.0	0	641428
3	0.0	0	826747
3	0.0	0	430106
3	0.0	0	415462
3	0.01	0	494963
3	0.0	0	803242
3	0.03	0	484890
3	0.0	0	606594
3	0.03	0	587118
3	0.0	0	718834
3	0.0	0	891688
3	0.06	0	786567
3	0.0	0	896533
3	0.05	0	812605
3	0.01	0	836320
3	0.0	0	238349
3	0.0	0	625089
3	0.01	0	312220
3	0.0	0	827783
3	0.01	0	852507
3	0.01	0	256310
3	0.0	0	675068
3	0.0	0	785887
3	0.0	0	559519
3	0.02	0	245994
3	0.0	0	738362
3	0.0	0	270829
3	0.0	0	435535
3	0.01	0	966236
3	0.0	0	741216
3	0.0	0	772191
3	0.0	0	673425
3	0.01	0	317629
3	0.02	0	545500
3	0.0	0	342608
3	0.08	0	316573
3	0.0	0	499119
3	0.0	0	706698
3	0.0	0	763187
3	0.0	0	276279
3	0.02	0	566145
3	0.0	0	730798
3	0.0	0	816715
3	0.0	0	748366
3	0.0	0	667740
3	0.01	0	941892
3	0.04	0	658541
3	0.0	0	634091
3	0.04	0	773942
3	0.01	0	646081
3	0.0	0	394225
3	0.0	0	992490
3	0.0	0	788474
3	0.03	1	716264
3	0.02	0	494224
3	0.06	0	659032
3	0.0	0	664584
3	0.02	0	396733
3	0.0	0	956860
3	0.01	0	773941
3	0.04	0	615697
3	0.0	0	811519
3	0.02	0	631804
3	0.0	0	605007
3	0.04	0	731486
3	0.0	0	611705
3	0.0	0	724016
3	0.0	0	683582
3	0.01	0	738893
3	0.02	0	269376
3	0.01	0	625516
3	0.0	0	760461
3	0.02	0	797391
3	0.0	0	417760
3	0.04	1	738529
3	0.02	0	701063
3	0.0	0	541846
3	0.01	0	820608
3	0.03	0	680747
3	0.0	0	437656
3	0.0	0	930742
3	0.02	0	837084
3	0.0	0	485683
3	0.0	0	975122
3	0.0	0	669018
3	0.01	0	867410
3	0.0	0	880887
3	0.0	0	551633
3	0.0	0	833479
3	0.0	0	437772
3	0.0	0	633145
3	0.0	0	682965
3	0.0	0	637655
3	0.0	0	880013
3	0.0	0	523339
3	0.01	0	655923
3	0.01	0	540838
3	0.0	0	899898
3	0.07	0	671739
3	0.0	0	487600
3	0.01	0	875418
3	0.0	0	832954
3	0.0	0	295437
3	0.01	0	547353
3	0.01	0	900570
3	0.01	0	917037
3	0.01	0	721740
3	0.02	0	822712
3	0.01	0	637307
3	0.0	0	882405
3	0.0	0	961769
3	0.01	0	787887
3	0.0	0	893645
3	0.0	0	511583
3	0.0	0	756545
3	0.01	0	413830
3	0.0	0	448415
3	0.0	0	763562
3	0.0	0	869448
3	0.0	0	576220
3	0.01	0	347537
3	0.0	0	901391
3	0.08	0	579320
3	0.0	0	752771
3	0.0	0	205531
3	0.01	0	689544
3	0.03	0	476140
3	0.0	0	488939
3	0.0	0	758684
3	0.0	0	248289
3	0.02	0	727822
3	0.0	0	227025
3	0.01	0	776175
3	0.03	0	449541
3	0.01	0	558960
3	0.0	0	473854
3	0.01	0	901160
3	0.0	0	421274
3	0.0	0	230514
3	0.0	0	283302
3	0.0	0	245078
3	0.0	0	903890
3	0.01	0	700853
3	0.0	0	312116
3	0.0	0	724714
3	0.01	0	263397
3	0.01	0	872362
3	0.01	0	392660
3	0.0	0	895458
3	0.0	0	647379
3	0.0	0	925209
3	0.0	0	662225
3	0.02	0	756941
3	0.0	0	805210
3	0.01	0	967299
3	0.0	0	672095
3	0.0	0	673283
3	0.06	0	844257
3	0.02	0	374893
3	0.01	0	954340
3	0.06	0	718187
3	0.32	1	870091
3	0.0	0	350777
3	0.04	0	682576
3	0.0	0	637580
3	0.0	0	786788
3	0.0	0	606034
3	0.02	0	559913
3	0.01	0	486331
3	0.01	0	393295
3	0.0	0	344972
3	0.03	0	400390
3	0.0	0	488798
3	0.0	0	430260
3	0.0	0	844612
3	0.0	0	804500
3	0.0	0	816272
3	0.0	0	470654
3	0.01	0	80843
3	0.0	0	321307
3	0.02	0	735255
3	0.04	0	531718
3	0.0	0	551587
3	0.0	0	674343
3	0.0	0	650204
3	0.0	0	860793
3	0.0	0	674890
3	0.02	0	554873
3	0.0	0	761682
3	0.03	0	308908
3	0.03	0	625983
3	0.02	0	564504
3	0.02	0	726193
3	0.01	0	795623
3	0.0	0	534119
3	0.0	0	318738
3	0.0	0	791946
3	0.0	0	229959
3	0.0	0	726969
3	0.03	0	857010
3	0.01	0	661356
3	0.01	0	278118
3	0.0	0	980109
3	0.0	0	477352
3	0.0	0	285092
3	0.0	0	807725
3	0.0	0	329127
3	0.01	0	761785
3	0.0	0	805270
3	0.01	0	665225
3	0.0	0	741505
3	0.0	0	793079
3	0.0	0	753798
3	0.0	0	698346
3	0.0	0	878516
3	0.02	0	509611
3	0.0	0	648952
3	0.0	0	575855
3	0.0	0	796269
3	0.01	0	560560
3	0.01	0	939719
3	0.0	0	627454
3	0.0	0	494021
3	0.03	0	646936
3	0.0	0	914247
3	0.0	0	853299
4	0.0	0	755295
4	0.0	0	613026
4	0.02	0	362845
4	0.0	0	815334
4	0.0	0	818029
4	0.0	0	664397
4	0.0	0	746131
4	0.0	0	791906
4	0.0	0	357017
4	0.03	0	939527
4	0.0	0	844998
4	0.01	0	516835
4	0.01	0	605139
4	0.0	0	805097
4	0.0	0	872129
4	0.0	0	679339
4	0.0	0	79633
4	0.0	0	560964
4	0.04	0	306915
4	0.01	0	948380
4	0.0	0	437467
4	0.01	0	157037
4	0.0	0	880424
4	0.04	0	301386
4	0.03	0	605470
4	0.01	0	811504
4	0.0	0	690937
4	0.03	0	510428
4	0.0	0	841989
4	0.05	0	317461
4	0.0	0	773125
4	0.0	0	776288
4	0.01	0	598826
4	0.0	0	811541
4	0.01	0	904813
4	0.01	0	390257
4	0.0	0	728867
4	0.0	0	632858
4	0.0	0	839247
4	0.0	0	1000794
4	0.0	0	485975
4	0.0	0	863308
4	0.0	0	484969
4	0.01	0	482546
4	0.0	0	801685
4	0.02	0	242387
4	0.01	0	648986
4	0.0	0	997364
4	0.01	0	726412
4	0.02	0	633869
4	0.03	0	244234
4	0.0	0	842762
4	0.05	0	354381
4	0.04	0	273359
4	0.0	0	450542
4	0.01	0	683058
4	0.02	0	549888
4	0.0	0	430255
4	0.0	0	874313
4	0.03	0	871260
4	0.0	0	842668
4	0.01	0	611768
4	0.01	0	238012
4	0.0	0	861139
4	0.01	0	817563
4	0.02	0	597315
4	0.03	0	732428
4	0.0	0	534479
4	0.0	0	278040
4	0.0	0	611945
4	0.0	0	416797
