Fold	Prediction	Truth	Proj&Col
2	0.02	0	817563
2	0.0	0	860305
2	0.02	0	278767
2	0.0	0	1003493
2	0.11	0	699011
2	0.01	0	79987
2	0.0	0	534479
2	0.53	1	523380
2	0.01	0	699857
2	0.0	0	336381
2	0.05	0	948350
2	0.01	0	252833
2	0.0	0	344796
2	0.0	0	613818
2	0.03	0	345199
2	0.04	0	782878
2	0.01	0	515484
2	0.0	0	516665
2	0.01	0	910541
2	0.0	0	573674
2	0.0	0	610834
2	0.01	0	634154
2	0.0	0	516890
2	0.0	0	761336
2	0.0	0	510653
2	0.04	0	511584
2	0.04	0	592077
2	0.01	0	497098
2	0.0	0	760307
2	0.01	0	788771
2	0.01	0	318380
2	0.01	0	648121
2	0.0	0	381054
2	0.0	0	556616
2	0.01	0	566149
2	0.0	0	390639
2	0.04	0	187443
2	0.0	0	795499
2	0.01	0	523628
2	0.03	0	672241
2	0.0	0	749014
2	0.0	0	839074
2	0.01	0	882355
2	0.04	0	515839
2	0.06	0	631753
2	0.0	0	725019
2	0.01	0	656295
2	0.0	0	609160
2	0.02	0	892959
2	0.04	0	413956
2	0.01	0	647601
2	0.02	0	510086
2	0.0	0	647400
2	0.01	0	401705
2	0.0	0	638951
2	0.0	0	873951
2	0.01	0	820750
2	0.01	0	763155
2	0.04	0	634109
2	0.1	0	316676
2	0.01	0	415060
2	0.01	0	432559
2	0.0	0	602808
2	0.0	0	371496
2	0.01	0	578094
2	0.0	0	674600
2	0.0	0	867186
2	0.0	0	723889
2	0.0	0	841188
2	0.0	0	851904
2	0.04	0	732665
2	0.0	0	259163
2	0.0	0	217869
2	0.0	0	434757
2	0.01	0	810046
2	0.0	0	767694
2	0.01	0	664368
2	0.0	0	341401
2	0.0	0	391490
2	0.0	0	625387
2	0.03	0	891530
2	0.0	0	983847
2	0.01	0	867682
2	0.02	0	818664
2	0.01	0	286886
2	0.0	0	739201
2	0.0	0	509778
2	0.0	0	396759
2	0.0	0	552644
2	0.0	0	869549
2	0.08	1	816447
2	0.0	0	720649
2	0.02	0	742263
2	0.02	0	531319
2	0.02	0	203916
2	0.07	0	663401
2	0.03	0	762343
2	0.01	0	925560
2	0.01	0	868378
2	0.0	0	202085
2	0.02	0	551747
2	0.02	0	282049
2	0.0	0	823674
2	0.0	0	736235
2	0.01	0	325833
2	0.0	0	311600
2	0.0	0	718524
2	0.0	0	770077
2	0.01	0	972006
2	0.07	0	217909
2	0.03	0	540246
2	0.0	0	272556
2	0.04	0	791322
2	0.02	0	773957
2	0.0	0	528659
2	0.02	0	902763
2	0.01	0	606471
2	0.05	0	438583
2	0.0	0	613843
2	0.0	0	693399
2	0.0	0	550993
2	0.06	0	510864
2	0.03	0	950464
2	0.06	0	587118
2	0.01	0	734266
2	0.01	0	793025
2	0.02	0	690062
2	0.05	0	896533
2	0.01	0	631735
2	0.01	0	520852
2	0.0	0	913180
2	0.01	0	561333
2	0.01	0	422136
2	0.01	0	312220
2	0.04	0	847197
2	0.33	1	805525
2	0.0	0	522781
2	0.03	0	380620
2	0.0	0	616292
2	0.01	0	544695
2	0.0	0	759612
2	0.03	0	512532
2	0.01	0	576876
2	0.0	0	881942
2	0.01	0	638927
2	0.0	0	270829
2	0.01	0	966236
2	0.0	0	593206
2	0.01	0	344662
2	0.0	0	989088
2	0.02	0	499119
2	0.0	0	345197
2	0.0	0	297346
2	0.04	0	763187
2	0.0	0	882770
2	0.0	0	566145
2	0.0	0	681243
2	0.23	1	718774
2	0.02	0	884761
2	0.0	0	276817
2	0.0	0	640173
2	0.31	1	592199
2	0.12	0	738165
2	0.0	0	977701
2	0.0	0	646081
2	0.01	0	394225
2	0.0	0	780003
2	0.02	0	781967
2	0.0	0	163233
2	0.0	0	716264
2	0.03	0	454882
2	0.04	0	327086
2	0.0	0	566015
2	0.02	0	641797
2	0.03	0	898388
2	0.0	0	786460
2	0.0	0	603320
2	0.02	0	863563
2	0.02	0	682051
2	0.0	0	551391
2	0.01	0	209081
2	0.01	0	925239
2	0.0	0	304982
2	0.02	0	773941
2	0.0	0	924024
2	0.01	0	772697
2	0.02	0	79553
2	0.0	0	605007
2	0.0	0	611705
2	0.11	1	523368
2	0.0	0	147137
2	0.01	0	327287
2	0.02	0	658804
2	0.0	0	515740
2	0.02	0	703841
2	0.01	0	190702
2	0.01	0	748388
2	0.01	0	605790
2	0.01	0	704002
2	0.0	0	682965
2	0.0	0	774507
2	0.02	0	880013
2	0.01	0	608767
2	0.03	0	575752
2	0.03	0	540838
2	0.0	0	890663
2	0.03	0	671739
2	0.0	0	422464
2	0.01	0	481738
2	0.0	0	830837
2	0.0	0	623630
2	0.0	0	612310
2	0.0	0	675222
2	0.0	0	129797
2	0.0	0	961769
2	0.01	0	533229
2	0.0	0	942280
2	0.0	0	551470
2	0.1	0	231661
2	0.01	0	205531
2	0.35	1	689544
2	0.01	0	471825
2	0.03	0	421898
2	0.0	0	628655
2	0.0	0	794179
2	0.0	0	541547
2	0.04	0	392445
2	0.0	0	717277
2	0.0	0	557376
2	0.0	0	777927
2	0.0	0	386882
2	0.0	0	473854
2	0.0	0	889853
2	0.09	0	526399
2	0.08	0	649909
2	0.05	0	578860
2	0.0	0	573937
2	0.02	0	673821
2	0.05	0	662890
2	0.0	0	700853
2	0.0	0	724714
2	0.05	0	263397
2	0.04	0	872362
2	0.0	0	895458
2	0.01	0	662225
2	0.0	0	694655
2	0.0	0	401801
2	0.01	0	339520
2	0.01	0	756941
2	0.0	0	805210
2	0.0	0	838955
2	0.02	0	706566
2	0.0	0	673283
2	0.02	0	748071
2	0.0	0	751878
2	0.1	0	718187
2	0.0	0	799944
2	0.0	0	851762
2	0.34	1	741484
2	0.0	0	432071
2	0.0	0	656196
2	0.0	0	838374
2	0.01	0	637580
2	0.0	0	723838
2	0.0	0	786788
2	0.0	0	128275
2	0.02	0	854379
2	0.0	0	254790
2	0.0	0	310792
2	0.0	0	610890
2	0.02	0	855866
2	0.0	0	679212
2	0.0	0	673401
2	0.0	0	474111
2	0.02	0	682752
2	0.0	0	434171
2	0.01	0	679284
2	0.01	0	393295
2	0.0	0	543304
2	0.0	0	826820
2	0.03	0	454443
2	0.02	0	344972
2	0.0	0	830341
2	0.0	0	623559
2	0.03	0	248302
2	0.02	0	735255
2	0.0	0	665475
2	0.0	0	688700
2	0.02	0	894444
2	0.02	0	473134
2	0.02	0	759931
2	0.01	0	278009
2	0.0	0	306694
2	0.0	0	700878
2	0.04	0	554873
2	0.0	0	338786
2	0.0	0	597782
2	0.0	0	437396
2	0.0	0	719841
2	0.0	0	704364
2	0.01	0	886051
2	0.0	0	881608
2	0.0	0	574150
2	0.0	0	445648
2	0.0	0	736702
2	0.0	0	631976
2	0.0	0	631615
2	0.0	0	522973
2	0.02	0	680365
2	0.0	0	766855
2	0.01	0	948386
2	0.0	0	401800
2	0.01	0	302010
2	0.01	0	278118
2	0.46	1	791326
2	0.0	0	475757
2	0.02	0	657551
2	0.0	0	322065
2	0.02	0	801472
2	0.1	0	666399
2	0.0	0	753798
2	0.02	0	564843
2	0.0	0	844055
2	0.0	0	358077
2	0.01	0	133813
2	0.0	0	941807
2	0.0	0	674323
2	0.0	0	688934
2	0.0	0	485782
2	0.0	0	609332
2	0.02	0	682431
2	0.0	0	297064
2	0.0	0	913191
2	0.0	0	576397
2	0.0	0	625889
2	0.01	0	614014
2	0.0	0	235876
2	0.05	0	804193
3	0.0	0	755295
3	0.0	0	276014
3	0.0	0	611524
3	0.0	0	313161
3	0.01	0	678462
3	0.0	0	719386
3	0.0	0	544431
3	0.0	0	357017
3	0.04	0	510403
3	0.0	0	641888
3	0.0	0	606268
3	0.08	0	471814
3	0.01	0	662306
3	0.0	0	870102
3	0.0	0	679339
3	0.0	0	807588
3	0.0	0	719133
3	0.01	0	564808
3	0.0	0	976052
3	0.0	0	896873
3	0.01	0	379957
3	0.01	0	454871
3	0.0	0	534083
3	0.03	0	679819
3	0.01	0	747248
3	0.01	0	530238
3	0.0	0	317461
3	0.0	0	206428
3	0.0	0	771412
3	0.0	0	773125
3	0.01	0	847238
3	0.0	0	639513
3	0.02	0	843384
3	0.01	0	728867
3	0.0	0	761082
3	0.02	0	632858
3	0.19	1	777788
3	0.01	0	486816
3	0.03	0	863308
3	0.0	0	383338
3	0.01	0	801685
3	0.01	0	242387
3	0.0	0	176410
3	0.02	0	633869
3	0.0	0	501907
3	0.0	0	338347
3	0.02	0	477814
3	0.0	0	244234
3	0.0	0	556613
3	0.0	0	957897
3	0.04	0	354381
3	0.01	0	273359
3	0.0	0	479528
3	0.03	0	704899
3	0.0	0	719783
3	0.0	0	549888
3	0.09	1	739709
3	0.02	0	833037
3	0.24	1	809691
3	0.0	0	691472
3	0.0	0	394226
3	0.02	0	934283
3	0.0	0	278040
3	0.01	0	706417
3	0.0	0	896321
3	0.02	0	681548
3	0.03	0	909815
3	0.02	0	527281
3	0.0	0	431445
3	0.0	0	350311
3	0.0	0	636976
3	0.02	0	951998
3	0.01	0	812881
3	0.0	0	758835
3	0.0	0	407928
3	0.0	0	783289
3	0.01	0	955033
3	0.03	0	756028
3	0.0	0	658127
3	0.0	0	743892
3	0.01	0	821645
3	0.0	0	816905
3	0.01	0	771536
3	0.08	0	855685
3	0.05	0	345193
3	0.0	0	797951
3	0.01	0	531933
3	0.0	0	477332
3	0.01	0	851054
3	0.0	0	870922
3	0.03	0	954002
3	0.0	0	761085
3	0.01	0	919056
3	0.05	0	305666
3	0.0	0	629373
3	0.01	0	931236
3	0.04	0	868372
3	0.0	0	591799
3	0.04	0	505335
3	0.01	0	208728
3	0.0	0	774974
3	0.0	0	605252
3	0.0	0	833292
3	0.39	1	389756
3	0.04	0	648920
3	0.0	0	842655
3	0.0	0	777929
3	0.0	0	490386
3	0.0	0	687729
3	0.0	0	865716
3	0.01	0	416128
3	0.0	0	824427
3	0.0	0	427110
3	0.07	0	772724
3	0.3	1	929897
3	0.0	0	490880
3	0.0	0	351887
3	0.0	0	521963
3	0.02	0	773418
3	0.0	0	284884
3	0.0	0	638100
3	0.0	0	926489
3	0.0	0	610631
3	0.0	0	387730
3	0.01	0	706673
3	0.0	0	796350
3	0.0	0	415055
3	0.01	0	884116
3	0.0	0	523786
3	0.0	0	767076
3	0.0	0	953402
3	0.02	0	284854
3	0.02	0	648706
3	0.02	0	389131
3	0.01	0	449060
3	0.0	0	417393
3	0.01	0	807295
3	0.03	0	529360
3	0.0	0	892650
3	0.01	0	433853
3	0.0	0	532417
3	0.0	0	872157
3	0.01	0	693815
3	0.02	0	851072
3	0.01	0	777916
3	0.04	0	415951
3	0.04	0	304502
3	0.0	0	327493
3	0.0	0	516645
3	0.0	0	912646
3	0.0	0	290630
3	0.03	0	756232
3	0.06	0	517433
3	0.0	0	742064
3	0.05	0	287562
3	0.01	0	939113
3	0.03	0	142511
3	0.0	0	173241
3	0.0	0	544069
3	0.01	0	391169
3	0.0	0	728925
3	0.0	0	393897
3	0.03	0	482310
3	0.0	0	639791
3	0.0	0	276078
3	0.0	0	733489
3	0.02	0	230625
3	0.05	0	714933
3	0.0	0	474387
3	0.0	0	842417
3	0.01	0	988484
3	0.02	0	692173
3	0.0	0	682210
3	0.01	0	412648
3	0.0	0	707039
3	0.17	1	673437
3	0.02	0	700973
3	0.03	0	579894
3	0.01	0	268220
3	0.05	0	237519
3	0.0	0	397388
3	0.01	0	718834
3	0.08	0	786567
3	0.08	0	558389
3	0.02	0	731178
3	0.03	0	812605
3	0.0	0	238349
3	0.02	0	674782
3	0.08	0	218072
3	0.01	0	613685
3	0.0	0	783541
3	0.0	0	1002307
3	0.01	0	253774
3	0.02	0	779706
3	0.03	0	244784
3	0.0	0	681604
3	0.02	0	670350
3	0.0	0	400164
3	0.03	0	266045
3	0.03	1	493229
3	0.01	0	766450
3	0.0	0	644597
3	0.01	0	168984
3	0.02	0	656447
3	0.0	0	722180
3	0.0	0	909250
3	0.12	0	430902
3	0.05	0	516691
3	0.0	0	772191
3	0.02	0	528760
3	0.0	0	358239
3	0.0	0	453904
3	0.02	0	276279
3	0.0	0	291411
3	0.0	0	642643
3	0.03	0	898968
3	0.0	0	647892
3	0.33	1	598161
3	0.0	0	855464
3	0.02	0	824121
3	0.0	0	941892
3	0.04	0	658541
3	0.07	0	773942
3	0.0	0	606047
3	0.0	0	213025
3	0.0	0	992490
3	0.0	0	342480
3	0.0	0	489695
3	0.0	0	664584
3	0.07	0	504827
3	0.06	0	898307
3	0.01	0	547615
3	0.0	0	919057
3	0.01	0	615697
3	0.01	0	591149
3	0.0	0	663580
3	0.0	0	323923
3	0.06	0	577035
3	0.02	0	382595
3	0.0	0	627597
3	0.0	0	754780
3	0.0	0	683582
3	0.0	0	878796
3	0.03	0	737991
3	0.0	0	904392
3	0.0	0	797391
3	0.0	0	417760
3	0.02	0	738529
3	0.04	0	701063
3	0.0	0	541846
3	0.0	0	820608
3	0.03	0	680747
3	0.0	0	437656
3	0.0	0	930742
3	0.04	0	837084
3	0.03	0	485683
3	0.0	0	975122
3	0.0	0	669018
3	0.0	0	867410
3	0.38	1	547607
3	0.0	0	628088
3	0.0	0	833479
3	0.02	0	493818
3	0.02	0	647205
3	0.0	0	275262
3	0.03	0	949971
3	0.0	0	899503
3	0.02	0	741497
3	0.0	0	658007
3	0.08	0	638272
3	0.0	0	414329
3	0.01	0	719160
3	0.01	0	699045
3	0.0	0	258058
3	0.01	0	267603
3	0.0	0	484873
3	0.03	0	688922
3	0.0	0	673422
3	0.0	0	917037
3	0.02	0	694911
3	0.0	0	637307
3	0.05	0	212279
3	0.01	0	662380
3	0.0	0	438893
3	0.0	0	796561
3	0.01	0	756545
3	0.0	0	413830
3	0.01	0	780017
3	0.01	0	448415
3	0.0	0	869448
3	0.0	0	811112
3	0.0	0	278477
3	0.0	0	785535
3	0.0	0	514834
3	0.0	0	295033
3	0.04	0	432959
3	0.03	0	181058
3	0.02	0	770195
3	0.02	0	476140
3	0.01	0	369743
3	0.03	0	727822
3	0.01	0	510388
3	0.0	0	227025
3	0.0	0	307345
3	0.01	0	146017
3	0.02	0	580290
3	0.06	0	780022
3	0.0	0	397429
3	0.01	0	514717
3	0.04	0	276128
3	0.01	0	217992
3	0.01	0	230514
3	0.01	0	779152
3	0.01	0	245078
3	0.01	0	738965
3	0.03	0	691578
3	0.03	0	312116
3	0.04	0	279357
3	0.03	0	357824
3	0.0	0	555212
3	0.0	0	392660
3	0.0	0	647379
3	0.0	0	427330
3	0.0	0	356428
3	0.07	0	449520
3	0.2	0	637377
3	0.02	0	476141
3	0.0	0	389702
3	0.01	0	597874
3	0.0	0	667060
3	0.02	0	374893
3	0.0	0	948003
3	0.01	0	986903
3	0.0	0	753110
3	0.0	0	477345
3	0.0	0	675892
3	0.01	0	339595
3	0.0	0	658150
3	0.02	0	681212
3	0.0	0	637079
3	0.02	0	736404
3	0.0	0	769428
3	0.0	0	593950
3	0.03	0	295143
3	0.05	0	559368
3	0.01	0	817414
3	0.01	0	523258
3	0.0	0	804500
3	0.01	0	482757
3	0.01	0	779992
3	0.0	0	986479
3	0.01	0	685770
3	0.0	0	878506
3	0.0	0	624306
3	0.01	0	768489
3	0.0	0	831835
3	0.01	0	398638
3	0.0	0	674890
3	0.01	0	238180
3	0.0	0	508310
3	0.02	0	626447
3	0.09	0	308908
3	0.0	0	280838
3	0.05	0	703847
3	0.0	0	726193
3	0.04	0	540219
3	0.0	0	289197
3	0.0	0	688475
3	0.01	0	791946
3	0.05	0	295364
3	0.06	0	280230
3	0.03	0	763162
3	0.0	0	713795
3	0.01	0	898426
3	0.0	0	263383
3	0.01	0	798018
3	0.0	0	902380
3	0.0	0	329127
3	0.04	0	759604
3	0.01	0	870897
3	0.0	0	670904
3	0.02	0	291409
3	0.0	0	414457
3	0.0	0	512902
3	0.0	0	698346
3	0.02	0	802027
3	0.03	0	286001
3	0.0	0	509611
3	0.0	0	648952
3	0.0	0	575855
3	0.0	0	796269
3	0.0	0	560560
3	0.0	0	939719
3	0.01	0	494021
3	0.03	0	672701
3	0.03	0	646936
3	0.01	0	914247
3	0.01	0	853299
4	0.0	0	793032
4	0.04	0	694942
4	0.01	0	675115
4	0.0	0	556609
4	0.01	0	746131
4	0.17	0	477765
4	0.0	0	341990
4	0.0	0	605446
4	0.04	0	759921
4	0.0	0	627495
4	0.0	0	590696
4	0.02	0	643420
4	0.03	0	754394
4	0.02	0	186683
4	0.03	0	854948
4	0.0	0	942129
4	0.1	0	605139
4	0.0	0	561307
4	0.0	0	785485
4	0.0	0	261663
4	0.02	0	655701
4	0.05	0	577553
4	0.0	0	758030
4	0.0	0	481993
4	0.19	1	258216
4	0.0	0	951993
4	0.0	0	718555
4	0.01	0	681609
4	0.0	0	194069
4	0.03	0	605470
4	0.02	0	728070
4	0.01	0	789689
4	0.0	0	648120
4	0.0	0	598826
4	0.0	0	520804
4	0.0	0	633810
4	0.04	0	662777
4	0.08	0	390257
4	0.0	0	728702
4	0.02	0	255448
4	0.06	0	759043
4	0.01	0	482546
4	0.0	0	549449
4	0.0	0	830455
4	0.01	0	352875
4	0.0	0	847244
4	0.0	0	761199
4	0.0	0	601922
4	0.03	0	731128
4	0.15	0	510707
4	0.04	0	842762
4	0.03	0	198428
4	0.0	0	450542
4	0.01	0	667032
4	0.0	0	430255
4	0.04	0	719362
4	0.07	0	640099
4	0.0	0	718552
4	0.02	0	865549
4	0.03	0	679818
4	0.01	0	231664
4	0.0	0	587724
4	0.0	0	326111
4	0.0	0	856285
4	0.01	0	743809
4	0.0	0	661769
4	0.01	0	287924
4	0.01	0	431611
4	0.0	0	831784
4	0.01	0	607812
4	0.05	0	667045
4	0.25	1	946740
