Fold	Prediction	Truth	Proj&Col
1	0.0	0	715200title
1	0.0	0	680365sex
1	0.0	0	387233cell_type
1	0.0	0	266341histological_type
1	0.01	0	266341study_design
1	0.03	0	647205donor_mouse/cell_line
1	0.0	0	647205genotype
1	0.01	0	647205seq_platform
1	0.0	0	483239cell_type
1	0.0	0	483239source_name
1	0.0	0	483239tissue
1	0.0	0	483239title
1	0.0	0	312220collected_by
1	0.0	0	312220collection_date
1	0.0	0	312220ifsac+_category
1	0.01	0	312220isolate_name_alias
1	0.01	0	312220isolation_source
1	0.0	0	312220source_type
1	0.0	0	856637source
1	0.0	0	448774source_name
1	0.0	0	514837biomaterial_provider
1	0.03	0	393854cell_line
1	0.0	0	758684source_name
1	0.0	0	657269diagnosis
1	0.0	0	505535serum_il-18
1	0.0	0	505535source_name
1	0.0	0	388648treatment
1	0.0	0	610631source_name
1	0.0	0	306694etoposide_treatment
1	0.0	0	306694source_name
1	0.0	0	320397cell_type
1	0.0	0	320397source_name
1	0.0	0	320397stimulated_with
1	0.0	0	320397title
1	0.0	0	769089cell_line
1	0.0	0	769089source_name
1	0.0	0	769089viral_load
1	0.0	0	698578donor
1	0.0	0	512532cell_type
1	0.0	0	842956cell_line
1	0.0	0	842956cell_type
1	0.0	0	842956sample_type
1	0.0	0	842956title
1	0.0	0	919922culture_method
1	0.0	0	919922tissue
1	0.0	0	919922title
1	0.0	0	605838source_name
1	0.0	0	613843cell_type
1	0.0	0	613843genotype
1	0.0	0	613843source_name
1	0.0	0	725019title
1	0.0	0	763588tissue
1	0.0	0	763588title
1	0.0	0	566450title
1	0.0	0	321307source_name
1	0.0	0	321307transduction
1	0.0	0	358077title
1	0.0	0	528024tissue
1	0.0	0	780017sample_type
1	0.0	0	780017title
1	0.09	0	780017tumor_grade
1	0.0	0	946137sex
1	0.0	0	946137title
1	0.0	0	952891tissue
1	0.0	0	479528cell_line
1	0.08	0	479528diagnosis
1	0.0	0	479528sex
1	0.0	0	970742cell_line
1	0.0	0	970742title
1	0.0	0	798032tissue
1	0.0	0	798032title
1	0.0	0	798032treatment
1	0.0	0	875418sample_type
1	0.0	0	875418tissue
1	0.0	0	875418treatment
1	0.0	0	495898biomaterial_provider
1	0.0	0	661769cell_line
1	0.0	0	320423culture_medium
1	0.0	0	772724cell_type
1	0.0	0	772724sex
1	0.0	0	772724source_name
1	0.0	0	772724title
1	0.0	0	377595age
1	0.0	0	377595cell_line
1	0.0	0	377595library_id
1	0.0	0	377595tissue
1	0.0	0	403822title
1	0.0	0	511583sex
1	0.0	0	350532cell_line
1	0.0	0	350532genotype
1	0.0	0	350532source_name
1	0.0	0	534119source_name
1	0.0	0	534119tissue
1	0.0	0	911287cell_line
1	0.02	0	911287title
1	0.0	0	473320timepoint
1	0.01	0	748962infection_state
1	0.0	0	748962treatment
1	0.0	0	685770title
1	0.0	0	766855cell_type
1	0.0	0	766855title
1	0.01	0	704899disease
1	0.0	0	510707age
1	0.0	0	510707sex
1	0.0	0	510707tissue
1	0.0	0	327493source_name
1	0.0	0	751582source_name
1	0.0	0	751582treatment
1	0.0	0	476304title
1	0.0	0	609094title
1	0.0	0	556613treatment
1	0.0	0	667032source_name
1	0.0	0	912646genotype
1	0.0	0	821183status
1	0.0	0	691472title
1	0.0	0	408232source_name
1	0.0	0	602876concentration
1	0.0	0	602876duration
1	0.0	0	602876treatment
1	0.0	0	725950cell_line
1	0.03	0	887066tumor_type
1	0.0	0	659032source_name
1	0.0	0	639140cd101_specific_variant
1	0.0	0	639140source_name
1	0.03	0	810046source_name
1	0.0	0	700425cell_line
1	0.0	0	730111tissue
1	0.0	0	523786genotype
1	0.0	0	564843passage
1	0.0	0	725437biological_replicate
1	0.0	0	725437description
1	0.0	0	509364cancer_type
1	0.0	0	509364source_name
1	0.0	0	277544ethnicity
1	0.0	0	413956pair_id
1	0.0	0	413956source_name
1	0.02	0	413956title
1	0.0	0	641797cell_type
1	0.0	0	605470source_name
1	0.0	0	761785source_name
1	0.0	0	972006cell_line
1	0.0	0	728452background_strain
1	0.0	0	728452source_name
1	0.0	0	728452title
1	0.0	0	728452treatment
1	0.0	0	631261source_name
1	0.0	0	631261title
1	0.0	0	631261transfected_with
1	0.0	0	449060method
1	0.0	0	674890title
1	0.0	0	682576source_name
1	0.0	0	805556source_name
1	0.0	0	623559replicate
1	0.0	0	754394cell_line
1	0.0	0	754394compound
1	0.01	0	754394title
1	0.0	0	844998source_name
1	0.0	0	844998time
1	0.0	0	283302cell_type
1	0.0	0	807715title
1	0.0	0	995436source_name
1	0.0	0	995436title
1	0.04	0	277698ip_antibody
1	0.0	0	277698title
1	0.0	0	320107activation_method
1	0.0	0	320107concentration_unit
1	0.0	0	320107title
1	0.0	0	739158source_name
1	0.0	0	665259source_name
1	0.0	0	564556cell_line
1	0.0	0	394226cell_line
1	0.0	0	930742age
1	0.0	0	930742cell_type
1	0.0	0	688156genotype
1	0.0	0	688156title
1	0.0	0	697951title
1	0.0	0	339595age
1	0.0	0	799944cell_type
1	0.0	0	799944source_name
1	0.0	0	799944tissue
1	0.0	0	736437covid_vs_nhv
1	0.0	0	736437group
1	0.0	0	824121title
1	0.0	0	808996clone
1	0.0	0	308287passage_number
1	0.0	0	235876title
1	0.03	0	235876tumor_subtype
1	0.0	0	235876xenograft_host
1	0.04	0	662380gene_aberrations
1	0.0	0	662380tissue
1	0.01	0	858990disease
1	0.0	0	685158genotype
1	0.0	0	685158tissue
1	0.0	0	685158title
1	0.0	0	294522sex
1	0.0	0	294522title
1	0.0	0	849910title
1	0.0	0	628655transfected_gene
1	0.0	0	777927cell_line
1	0.0	0	677925cell_line
1	0.0	0	677925cell_type
1	0.0	0	677925genotype
1	0.0	0	677925title
1	0.0	0	516890genotype
1	0.0	0	212279cell_line
1	0.0	0	212279insdc_center_name
1	0.0	0	212279insdc_first_public
1	0.0	0	893645title
1	0.0	0	261015cancer_type
1	0.0	0	261015source_name
1	0.0	0	543863source_name
1	0.0	0	543863title
1	0.0	0	757134title
1	0.0	0	590696tissue
1	0.0	0	719386title
1	0.0	0	777003cell_line
1	0.0	0	231661age
1	0.0	0	231661sex
1	0.0	0	231661title
1	0.0	0	757959compound
1	0.0	0	757959title
1	0.0	0	700878genotype
1	0.0	0	486586cell_type
1	0.0	0	486586tissue
1	0.0	0	805097cell_type
1	0.0	0	661341title
1	0.0	0	600202genotype
1	0.0	0	687239treatment
1	0.0	0	491641transfection
1	0.05	0	756941severity_grade
1	0.0	0	756941title
1	0.0	0	524857sex
1	0.0	0	656778genotype
1	0.0	0	704364source_name
1	0.0	0	625387tissue
1	0.0	0	776896cell_line
1	0.0	0	776896title
1	0.0	0	217992cell_type
1	0.0	0	217992development_stage
1	0.0	0	550993treatment
1	0.0	0	772697title
1	0.0	0	826962cell_line
1	0.0	0	826962sex
1	0.0	0	291484genotype
1	0.01	0	706021treatment
1	0.0	0	204361common_name
1	0.0	0	453904replicate
1	0.0	0	453904tissue
1	0.0	0	780002cell_line
1	0.0	0	324265cell_line
1	0.0	0	324265cell_type
1	0.0	0	281093facs
1	0.0	0	281093title
1	0.01	0	748388sample_type
1	0.0	0	748388treatment
1	0.0	0	672241biomaterial_provider
1	0.01	0	672241description
1	0.0	0	863114title
1	0.0	0	723889genotype
1	0.02	0	723889title
1	0.0	0	547353donor
1	0.0	0	547353title
1	0.01	0	878516antibodies/tags
1	0.0	0	892959title
1	0.0	0	523628genotype
1	0.0	0	523628source_name
1	0.0	0	256310title
1	0.0	0	725706subject_id
1	0.0	0	725706tissue
1	0.0	0	735940tissue
1	0.0	0	510388genotype
1	0.0	0	510388title
1	0.0	0	718187age
1	0.01	0	718187sample_type
1	0.0	0	925239treatment
1	0.0	0	737508age
1	0.0	0	438893cell_type
1	0.0	0	438893title
1	0.0	0	575855knocked_down
1	0.0	0	575855title
1	0.04	0	779152tissue
1	0.01	0	954340title
1	0.0	0	304982title
1	0.0	0	304982transfection
1	0.0	0	516691sex
1	0.0	0	642643genotype
1	0.0	0	642643source_name
1	0.0	0	289651cell_type
1	0.0	0	447933title
1	0.01	0	579320disease
1	0.0	0	579320hpv_status
1	0.0	0	719364tissue
1	0.0	0	694911infection
1	0.0	0	727547cell_type
1	0.0	0	727547donor
1	0.0	0	727547title
1	0.0	0	674361source_name
1	0.0	0	607523compound
1	0.0	0	607523culture_condition
1	0.0	0	732665tissue
1	0.0	0	611705shrna
1	0.0	0	488666source_name
1	0.0	0	788474source_name
1	0.0	0	788474title
1	0.01	0	731178metastatic_ability
1	0.0	0	731178source_name
1	0.0	0	679028origin
1	0.0	0	679028treatment
1	0.0	0	640099cell_type
1	0.0	0	640099primed
1	0.0	0	640099source_name
1	0.0	0	644597azf_deletion
1	0.0	0	644597bergmann-kliesch_score
1	0.0	0	644597retrieval_of_sperm_from_the_tese
1	0.0	0	644597source_name
1	0.0	0	849660molecule_subtype
1	0.0	0	187443sample_name
1	0.0	0	867728cell_line
1	0.0	0	867728genotype
1	0.0	0	592077tissue
1	0.0	0	640173source_name
1	0.0	0	686284genotype
1	0.0	0	903880cell_line
1	0.0	0	903880source_name
1	0.0	0	202085source_name
1	0.0	0	690062treatment
1	0.0	0	601733cell_line
1	0.0	0	862711strain
1	0.0	0	862711timepoint
1	0.0	0	862711title
1	0.0	0	237519tissue_archive_method
1	0.0	0	235331source_name
1	0.0	0	755321cell_line
1	0.0	0	755321title
1	0.0	0	313216cell_line
1	0.0	0	830455time
1	0.0	0	662323genotype
1	0.0	0	694106source_name
1	0.0	0	694106treatment
1	0.0	0	957314genotype
1	0.0	0	597315title
1	0.0	0	847049disease
1	0.0	0	847049sex
1	0.0	0	338347tissue
1	0.0	0	730798cell_line
1	0.01	0	730798source_name
1	0.0	0	382595age
1	0.0	0	382595source_name
1	0.0	0	382595title
1	0.0	0	418848construct/sirna
1	0.0	0	578927cell_line
1	0.0	0	578927cell_type
1	0.0	0	578927genotype
1	0.0	0	323923tissue
1	0.0	0	530238passage
1	0.0	0	530238source_name
1	0.0	0	925209treatment
1	0.0	0	687729cell_type
1	0.0	0	761097infection
1	0.0	0	284854disease
1	0.0	0	284854sex
1	0.0	0	841983genotype
1	0.0	0	699045cell_type
1	0.0	0	278767source_name
1	0.0	0	692369title
1	0.04	0	844257omicron_sublineage
1	0.02	0	344796state
1	0.11	0	484720source_name
1	0.0	0	667079treatment
1	0.0	0	846760source_name
1	0.0	0	929955cell_type
1	0.0	0	773139genotype/tissue_type
1	0.0	0	489235source_name
1	0.0	0	432071title
1	0.0	0	902380source_name
1	0.0	0	902380treatment
1	0.0	0	761199source_name
1	0.0	0	830511tissue
1	0.0	0	830511title
1	0.0	0	512272cell_type
1	0.0	0	615032cell_line
1	0.0	0	615032timepoint
1	0.0	0	797391infection
1	0.0	0	797391source_name
1	0.0	0	431570cell_subset
1	0.0	0	881294title
1	0.0	0	899898genotype
1	0.0	0	877455source_name
1	0.0	0	402056time
1	0.0	0	400390cell_type
1	0.0	0	400390source_name
1	0.0	0	760307source_name
1	0.0	0	476320source_name
1	0.0	0	476320title
1	0.0	0	625089source_name
1	0.0	0	542934source_name
1	0.0	0	848994source_name
1	0.0	0	848994tissue
1	0.0	0	648952cell_type
1	0.0	0	648952source_name
1	0.0	0	551391title
1	0.0	0	703841source_name
1	0.0	0	693399title
1	0.0	0	417460source_name
1	0.0	0	417460title
1	0.46	0	417460tumor_stage
1	0.06	0	695511active_ingredient
1	0.0	0	695511bal_sampling_date
1	0.0	0	695511prescription_drugs
1	0.0	0	894444cell_type
1	0.0	0	894444tissue
1	0.0	0	394225source_name
1	0.0	0	394225tissue
1	0.0	0	632914cell_type
1	0.0	0	632914title
1	0.0	0	784971cell_type
1	0.0	0	882766cell_line
1	0.0	0	882766title
1	0.01	0	882766treatment
1	0.0	0	742343ena-checklist
1	0.0	0	742343ena_last_update
1	0.0	0	742343insdc_center_alias
1	0.0	0	742343insdc_last_update
1	0.0	0	239979common_name
1	0.0	0	239979ena_last_update
1	0.0	0	239979insdc_status
1	0.0	0	811541title
1	0.0	0	614633title
1	0.0	0	658114source_name
1	0.0	0	627495source_name
1	0.0	0	627495tissue
1	0.0	0	454907title
1	0.0	0	791322genotype
1	0.0	0	830914sex
1	0.0	0	664397title
1	0.0	0	762711source_name
1	0.0	0	762711title
1	0.0	0	412929source_name
1	0.0	0	412929tissue
1	0.0	0	574150cell_type
1	0.0	0	175327strain
1	0.0	0	382445cell_type
1	0.0	0	557800cell_line
1	0.0	0	557800tissue
1	0.0	0	557800title
1	0.0	0	473854cell_line
1	0.0	0	473854source_name
1	0.02	0	675892tissue
1	0.0	0	675892title
1	0.0	0	752588cell_line
1	0.0	0	752588title
1	0.0	0	866849title
1	0.0	0	286001cell_origin
1	0.0	0	286001source_name
1	0.0	0	237513title
1	0.0	0	647601multiplex
1	0.0	0	832589cell_line
1	0.0	0	832589title
1	0.0	0	762864source_name
1	0.0	0	762864treatment
1	0.01	0	390257description
1	0.0	0	390257title
1	0.07	0	523368post_waist_to_hip_ratio
1	0.0	0	523368pre_height
1	0.0	0	523368source_name
1	0.01	0	326185tissue
1	0.0	0	731486disease
1	0.0	0	731486source_name
1	0.0	0	731486title
1	0.0	0	678462title
1	0.0	0	588283title
1	0.0	0	638272source_name
1	0.0	0	531457cell_type
1	0.01	0	531457subject_id
1	0.0	0	783289title
1	0.0	0	884312genotype
1	0.0	0	904775genotype
1	0.0	0	904775source_name
1	0.0	0	401705infection
1	0.0	0	716516protocol
1	0.0	0	575036cell_line
1	0.0	0	575036source_name
1	0.0	0	956860genotype
1	0.0	0	956860title
1	0.0	0	818329knockdown
1	0.0	0	872129source_name
1	0.0	0	631735cell_line
1	0.0	0	631735cell_type
1	0.0	0	744755cell_type
1	0.0	0	427330source_name
1	0.0	0	427330treatment
1	0.0	0	756249format
1	0.0	0	756249tissue
1	0.0	0	862122title
1	0.0	0	341062cancer_type
1	0.0	0	341062cell_line
1	0.0	0	295033ena-checklist
1	0.0	0	295033insdc_center_alias
1	0.0	0	295033insdc_first_public
1	0.0	0	557353source_name
1	0.0	0	719841cell_line
1	0.0	0	649909sample_type
1	0.0	0	713815title
1	0.0	0	326541cell_subset
1	0.0	0	326541donor
1	0.0	0	708208title
1	0.0	0	560087title
1	0.0	0	560087treatment
1	0.0	0	816272age
1	0.01	0	816272sample_name
1	0.0	0	816272sex
1	0.0	0	683058group
1	0.0	0	415462source_name
1	0.0	0	415462title
1	0.01	0	761336disease
1	0.0	0	714639title
1	0.0	0	415996title
1	0.0	0	282049cell_line
1	0.01	0	282049cell_type
1	0.0	0	643420exitus
1	0.0	0	643420sex
1	0.0	0	345197cell_type
1	0.0	0	345197source_name
1	0.0	0	552270broad-scale_environmental_context
1	0.0	0	552270readdepth
1	0.0	0	552270tissue
1	0.01	0	552270title
1	0.0	0	769185treatment
1	0.0	0	724714cell_expansion
1	0.0	0	305666age
1	0.0	0	305666cell_type
1	0.0	0	305666culture_collection
1	0.01	0	658541tissue
1	0.0	0	556250source_name
1	0.0	0	747256cell_type
1	0.0	0	438583biomaterial_provider
1	0.0	0	438583cell_subtype
1	0.0	0	438583tissue
1	0.0	0	438583treatment
1	0.0	0	833037tissue
1	0.0	0	743049age
1	0.0	0	485683source_name
1	0.0	0	272617age_at_death
1	0.0	0	272617condition
1	0.03	0	272617vonsattel_grade
1	0.0	0	842655cell_line
1	0.0	0	842655genotype
1	0.0	0	939527race
1	0.0	0	939527source_name
1	0.0	0	776726source_name
1	0.0	0	776726treatment
1	0.0	0	763506cell_type
1	0.0	0	892510cell_line
1	0.0	0	892510cell_type
1	0.0	0	540857cancer_origin_type
1	0.0	0	194069infection
1	0.0	0	194069source_name
1	0.0	0	549254tissue
1	0.0	0	549254title
1	0.01	0	785887cell_type
1	0.0	0	785887genotype
1	0.0	0	948350disease
1	0.0	0	948350title
1	0.0	0	422166genotype
1	0.0	0	770195cell_line
1	0.0	0	844894tissue
1	0.0	0	587105sample_type
1	0.0	0	498320timepoint
1	0.0	0	498320title
1	0.26	0	433178age
1	0.0	0	433178genotype
1	0.0	0	433178source_name
1	0.0	0	517477cell_type
1	0.0	0	616292passages
1	0.38	1	739746figo_stage
1	0.0	0	739746source_name
1	0.0	0	419159source_name
1	0.0	0	605139differentiation_id
1	0.0	0	717272source_name
1	0.0	0	717272title
1	0.0	0	540219source
1	0.0	0	540219source_name
1	0.0	0	263383patient_id
1	0.0	0	516835genotype
1	0.0	0	516835source_name
1	0.0	0	516835title
1	0.0	0	732428time
1	0.0	0	732428title
1	0.0	0	731128tissue
1	0.0	0	637079cell_line
1	0.0	0	637079source_name
1	0.0	0	390639cell_type
1	0.0	0	390639source_name
1	0.0	0	791326cell_type
1	0.0	0	791326patient_id
1	0.0	0	791326sex
1	0.0	0	791326source_name
1	0.0	0	238012passage
1	0.0	0	238012treated_with
1	0.0	0	384140title
1	0.0	0	868372source_name
1	0.0	0	722510source_cell_type
1	0.0	0	722510title
1	0.0	0	534320source_name
1	0.0	0	534320title
1	0.0	0	748370arid1a
1	0.0	0	245994sex
1	0.0	0	245994title
1	0.0	0	344972harvest_time
1	0.0	0	824530cell_type
1	0.0	0	704829source_name
1	0.0	0	704829title
1	0.0	0	474848source_name
1	0.0	0	474848title
1	0.0	0	484890sex
1	0.0	0	484890tissue
1	0.0	0	791909source_name
1	0.0	0	791909tissue
1	0.0	0	579151cell_type
1	0.0	0	579151treatment
1	0.0	0	665225title
1	0.0	0	665225treatment
1	0.0	0	312813description
1	0.0	0	793025experiment_day
1	0.0	0	541547age
1	0.03	0	541547days_since_injury
1	0.0	0	541547sex
1	0.0	0	658513treatment
1	0.0	0	816905tissue
1	0.0	0	747250embryonic_stem_cell_line
1	0.0	0	747250title
1	0.0	0	673437pmi
1	0.0	0	555483title
1	0.0	0	691578title
1	0.0	0	834894cell_type
1	0.0	0	834894sex
1	0.0	0	834894treatment
1	0.0	0	273294cell_type
1	0.0	0	273294source_name
1	0.01	0	750812treatment
1	0.0	0	449541batch
1	0.0	0	449541pdx_development
1	0.01	0	449541type
1	0.0	0	631976source_name
1	0.0	0	512902cell_type
1	0.0	0	512902source_name
1	0.0	0	445711disease
1	0.0	0	445711tissue
1	0.0	0	884116title
1	0.02	0	429023mutation
1	0.0	0	759604source_name
1	0.0	0	759604timepoint
1	0.0	0	759604treatment
1	0.0	0	258216age
1	0.0	0	258216cellcount
1	0.0	0	258216collection_date
1	0.0	0	258216disease
1	0.0	0	258216source_name
1	0.0	0	258216years_since_diagnosis
1	0.0	0	321048source_name
1	0.0	0	573659cell_types
1	0.0	0	573659sequencing_platform
1	0.0	0	573659tissue
1	0.03	0	573659title
1	0.0	0	633145cell_line
1	0.0	0	633145treatment
1	0.0	0	415060tissue
1	0.0	0	989088cell_line
1	0.0	0	989088title
1	0.0	0	658007title
1	0.0	0	721224source_name
1	0.0	0	721224title
1	0.0	0	610079tissue
1	0.0	0	168984title
1	0.0	0	290630source_name
1	0.0	0	563562cell_line
1	0.0	0	563562title
1	0.0	0	437396source_name
1	0.0	0	627454compound
1	0.0	0	627454dose
1	0.01	0	627454title
1	0.0	0	725124title
1	0.0	0	831839disease
1	0.0	0	831839time
1	0.0	0	831839treatment
1	0.01	0	493818source_name
1	0.0	0	438507cell_type_surface_markers
1	0.0	0	438507source_name
1	0.0	0	438507title
1	0.0	0	327709description
1	0.0	0	327709sex
1	0.0	0	129797cell_type
1	0.0	0	129797source_name
1	0.0	0	861139source_name
1	0.0	0	798667title
1	0.0	0	997364title
1	0.0	0	532417source_name
1	0.0	0	882405cell_line
1	0.0	0	882405title
1	0.0	0	838374cell_line
1	0.0	0	838374title
1	0.01	0	885903tissue
1	0.0	0	432559title
1	0.0	0	823674cell_line
1	0.0	0	980109cell_type
1	0.0	0	671739sex
1	0.0	0	671739title
1	0.0	0	983280source_name
1	0.0	0	983280tissue
1	0.0	0	667740title
1	0.0	0	274249title
1	0.02	0	685117disease_severity
1	0.01	0	685117pathogen
1	0.0	0	281789age
1	0.0	0	254974passages
1	0.0	0	737791genotype
1	0.0	0	509611title
1	0.01	0	634154donor
1	0.0	0	437656tissue
1	0.0	0	297346title
1	0.01	0	345199source_name
1	0.0	0	862193title
1	0.0	0	563652tissue
1	0.01	0	421274development_stage
1	0.01	0	719362source_name
1	0.0	0	719362title
1	0.0	0	701744cell_line
1	0.0	0	551767phenotype
1	0.0	0	660124cell_type
1	0.0	0	660124source_name
1	0.04	0	217909response_at_biopsy_ii
1	0.0	0	217909sex
1	0.0	0	217909site_of_biopsy_i
1	0.0	0	217909site_of_primary_melanoma
1	0.0	0	217909title
1	0.0	0	433853tissue
1	0.0	0	471680subject
1	0.0	0	551633tissue
1	0.0	0	736094title
1	0.0	0	882061source_name
1	0.0	0	575200age
1	0.0	0	575200diagnosis
1	0.0	0	575200tissue
1	0.0	0	289739cell_type
1	0.0	0	661356title
1	0.0	0	661356treatment
1	0.01	0	754154status
1	0.0	0	638100tissue
1	0.0	0	735728source_name
1	0.0	0	299254age
1	0.0	0	299254tissue
1	0.0	0	299254title
1	0.0	0	288649broker_name
1	0.0	0	288649ena_first_public
1	0.0	0	288649insdc_center_alias
1	0.0	0	288649insdc_last_update
1	0.0	0	741484age
1	0.01	0	741484biomaterial_provider
1	0.0	0	741484cell_type
1	0.0	0	741484ethnicity
1	0.0	0	741484isolate
1	0.0	0	780022disease
1	0.0	0	780022title
1	0.0	0	842417cell_line
1	0.0	0	842417title
1	0.0	0	276014source_name
1	0.0	0	418761title
1	0.0	0	867410source_name
1	0.0	0	170182source_name
1	0.0	0	625889cell_type
1	0.0	0	606268cell_line
1	0.0	0	606268passages
1	0.0	0	896873source_name
1	0.0	0	896873treatment
1	0.01	0	707605pregnancy_status
1	0.0	0	906527title
1	0.0	0	759043cell_line
1	0.0	0	759043sample_type
1	0.0	0	475732cell_line
1	0.0	0	475732treatment
1	0.0	0	899656timepoint
1	0.0	0	899656treatment
1	0.0	0	612310source_name
1	0.0	0	612310title
1	0.0	0	275262isolate
1	0.0	0	183943title
1	0.0	0	694942cell_line
1	0.0	0	858017genotype
1	0.0	0	498994disease
1	0.0	0	498994sex
1	0.0	0	498994tissue
1	0.0	0	531718cell_type
1	0.0	0	531718title
1	0.0	0	806920tissue
1	0.0	0	807598cell_type
1	0.0	0	807598source_name
1	0.0	0	637307source_name
1	0.0	0	244434source_name
1	0.0	0	244434transfection
1	0.0	0	904813source_name
1	0.0	0	904813tissue
1	0.0	0	698346cell_source
1	0.0	0	698346source_name
1	0.0	0	642742race
1	0.0	0	610834cell_line
1	0.0	0	610834genomic_knockout
1	0.0	0	610834source_name
